model_id,instrument_id,contract_id,decision_time,signal_available_at,label_start,label_end,label_available_at,signal,forward_return
NQ-model,NQ,NQ-synthetic,2025-06-24T00:00:00Z,2025-06-24T00:00:00Z,2025-06-24T00:00:00Z,2025-06-25T00:00:00Z,2025-06-25T00:00:00Z,-0.8042247631920143,0.0061717835934236255
NQ-model,NQ,NQ-synthetic,2025-06-25T00:00:00Z,2025-06-25T00:00:00Z,2025-06-25T00:00:00Z,2025-06-26T00:00:00Z,2025-06-26T00:00:00Z,0.555428470633163,-0.003812338263898517
NQ-model,NQ,NQ-synthetic,2025-06-26T00:00:00Z,2025-06-26T00:00:00Z,2025-06-26T00:00:00Z,2025-06-27T00:00:00Z,2025-06-27T00:00:00Z,0.8351716711314026,0.01392342245322093
NQ-model,NQ,NQ-synthetic,2025-06-27T00:00:00Z,2025-06-27T00:00:00Z,2025-06-27T00:00:00Z,2025-06-28T00:00:00Z,2025-06-28T00:00:00Z,0.5003057000885923,0.018348280062952627
NQ-model,NQ,NQ-synthetic,2025-06-28T00:00:00Z,2025-06-28T00:00:00Z,2025-06-28T00:00:00Z,2025-06-29T00:00:00Z,2025-06-29T00:00:00Z,0.539086340466556,0.006383019617991235
NQ-model,NQ,NQ-synthetic,2025-06-29T00:00:00Z,2025-06-29T00:00:00Z,2025-06-29T00:00:00Z,2025-06-30T00:00:00Z,2025-06-30T00:00:00Z,0.5318370238884408,-0.002958181051208248
NQ-model,NQ,NQ-synthetic,2025-06-30T00:00:00Z,2025-06-30T00:00:00Z,2025-06-30T00:00:00Z,2025-07-01T00:00:00Z,2025-07-01T00:00:00Z,0.6154669773187023,0.0003588755269694717
NQ-model,NQ,NQ-synthetic,2025-07-01T00:00:00Z,2025-07-01T00:00:00Z,2025-07-01T00:00:00Z,2025-07-02T00:00:00Z,2025-07-02T00:00:00Z,0.00939755529277464,-0.009412220640359853
NQ-model,NQ,NQ-synthetic,2025-07-02T00:00:00Z,2025-07-02T00:00:00Z,2025-07-02T00:00:00Z,2025-07-03T00:00:00Z,2025-07-03T00:00:00Z,1.2033989496739348,-0.010294852233007013
NQ-model,NQ,NQ-synthetic,2025-07-03T00:00:00Z,2025-07-03T00:00:00Z,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T00:00:00Z,0.5969870356232421,0.010151969184004215
NQ-model,NQ,NQ-synthetic,2025-07-04T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T00:00:00Z,2025-07-05T00:00:00Z,2025-07-05T00:00:00Z,-1.5655399356569495,0.013537170254261977
NQ-model,NQ,NQ-synthetic,2025-07-05T00:00:00Z,2025-07-05T00:00:00Z,2025-07-05T00:00:00Z,2025-07-06T00:00:00Z,2025-07-06T00:00:00Z,-1.49059599242924,-0.0063882364429754925
NQ-model,NQ,NQ-synthetic,2025-07-06T00:00:00Z,2025-07-06T00:00:00Z,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T00:00:00Z,-0.8639419572328503,-0.005501756543423204
NQ-model,NQ,NQ-synthetic,2025-07-07T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T00:00:00Z,2025-07-08T00:00:00Z,2025-07-08T00:00:00Z,-1.206404027570244,-0.017789754924943117
NQ-model,NQ,NQ-synthetic,2025-07-08T00:00:00Z,2025-07-08T00:00:00Z,2025-07-08T00:00:00Z,2025-07-09T00:00:00Z,2025-07-09T00:00:00Z,-2.1068866211930115,-0.0015812916724433556
NQ-model,NQ,NQ-synthetic,2025-07-09T00:00:00Z,2025-07-09T00:00:00Z,2025-07-09T00:00:00Z,2025-07-10T00:00:00Z,2025-07-10T00:00:00Z,-1.6912405741427348,-0.012992801631642825
NQ-model,NQ,NQ-synthetic,2025-07-10T00:00:00Z,2025-07-10T00:00:00Z,2025-07-10T00:00:00Z,2025-07-11T00:00:00Z,2025-07-11T00:00:00Z,-1.6308477883053407,-0.02828433736853594
NQ-model,NQ,NQ-synthetic,2025-07-11T00:00:00Z,2025-07-11T00:00:00Z,2025-07-11T00:00:00Z,2025-07-12T00:00:00Z,2025-07-12T00:00:00Z,-0.22182200708278577,-0.03205544042955667
NQ-model,NQ,NQ-synthetic,2025-07-12T00:00:00Z,2025-07-12T00:00:00Z,2025-07-12T00:00:00Z,2025-07-13T00:00:00Z,2025-07-13T00:00:00Z,-0.5513073831726931,-0.0012628674872889756
NQ-model,NQ,NQ-synthetic,2025-07-13T00:00:00Z,2025-07-13T00:00:00Z,2025-07-13T00:00:00Z,2025-07-14T00:00:00Z,2025-07-14T00:00:00Z,-1.1893161172866002,-0.010408232557941098
NQ-model,NQ,NQ-synthetic,2025-07-14T00:00:00Z,2025-07-14T00:00:00Z,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,2025-07-15T00:00:00Z,0.11873704700285015,-0.0022298138126474075
NQ-model,NQ,NQ-synthetic,2025-07-15T00:00:00Z,2025-07-15T00:00:00Z,2025-07-15T00:00:00Z,2025-07-16T00:00:00Z,2025-07-16T00:00:00Z,-0.8793332101243048,-0.006566126508015438
NQ-model,NQ,NQ-synthetic,2025-07-16T00:00:00Z,2025-07-16T00:00:00Z,2025-07-16T00:00:00Z,2025-07-17T00:00:00Z,2025-07-17T00:00:00Z,-1.3572947809387106,-0.01277475204502844
NQ-model,NQ,NQ-synthetic,2025-07-17T00:00:00Z,2025-07-17T00:00:00Z,2025-07-17T00:00:00Z,2025-07-18T00:00:00Z,2025-07-18T00:00:00Z,-1.3550076785528549,-0.022368793988206
NQ-model,NQ,NQ-synthetic,2025-07-18T00:00:00Z,2025-07-18T00:00:00Z,2025-07-18T00:00:00Z,2025-07-19T00:00:00Z,2025-07-19T00:00:00Z,-1.541319154880529,-0.019097122433147318
NQ-model,NQ,NQ-synthetic,2025-07-19T00:00:00Z,2025-07-19T00:00:00Z,2025-07-19T00:00:00Z,2025-07-20T00:00:00Z,2025-07-20T00:00:00Z,-0.7196983734934354,-0.015905578406693734
